Time (s),Fᵧ (N),rᵧ (m)
5.539999961853027,-1.2374886274337769,0.07279404997825623
5.550000190734863,-1.221982479095459,0.07214363664388657
5.559999942779541,-1.2037725448608398,0.07154173403978348
5.570000171661377,-1.2010918855667114,0.07078645378351212
5.579999923706055,-1.1946444511413574,0.06998391449451447
5.590000152587891,-1.1828935146331787,0.06918138265609741
5.599999904632568,-1.1764229536056519,0.06837884336709976
5.610000133514404,-1.164695143699646,0.06773222982883453
5.619999885559082,-1.164695143699646,0.06713032722473145
5.630000114440918,-1.1581898927688599,0.06652843952178955
5.639999866485596,-1.1464967727661133,0.0660843551158905
5.650000095367432,-1.1399685144424438,0.0655246376991272
5.659999847412109,-1.1373918056488037,0.06476365029811859
5.670000076293945,-1.1217470169067383,0.0641208291053772
5.679999828338623,-1.1257563829421997,0.0635189339518547
5.690000057220459,-1.1126304864883423,0.06275604665279388
5.699999809265137,-1.1035139560699463,0.0621151365339756
5.710000038146973,-1.0919016599655151,0.06151323765516281
5.71999979019165,-1.0852924585342407,0.060748450458049774
5.730000019073486,-1.0827968120574951,0.06010943651199341
5.739999771118164,-1.073703408241272,0.05950753763318062
5.75,-1.0579661130905151,0.05890563502907753
5.760000228881836,-1.0645984411239624,0.05830373987555504
5.769999980926514,-1.0555050373077393,0.05770183727145195
5.78000020980835,-1.0488265752792358,0.05693325027823448
5.789999961853027,-1.0306165218353271,0.056298039853572845
5.800000190734863,-1.028201699256897,0.055696140974760056
5.809999942779541,-1.0191082954406738,0.05509423837065697
5.820000171661377,-1.0123835802078247,0.05449233576655388
5.829999923706055,-1.0009099245071411,0.05406029149889946
5.840000152587891,-1.0009099245071411,0.053488537669181824
5.849999904632568,-0.9941505193710327,0.052715521305799484
5.860000133514404,-0.9759405851364136,0.05208473652601242
5.869999885559082,-0.9803891181945801,0.05148283392190933
5.880000114440918,-0.9668241143226624,0.05088093876838684
5.889999866485596,-0.9577075242996216,0.05027903616428375
5.900000095367432,-0.946314811706543,0.049677133560180664
5.909999847412109,-0.946314811706543,0.04907523840665817
5.920000076293945,-0.930381178855896,0.048473335802555084
5.929999828338623,-0.9281164407730103,0.047871433198451996
5.940000057220459,-0.9281164407730103,0.047269538044929504
5.949999809265137,-0.9212415218353271,0.04684508964419365
5.960000038146973,-0.9099180698394775,0.04626573622226715
5.96999979019165,-0.9008246660232544,0.04584255814552307
5.980000019073486,-0.9099180698394775,0.0452619343996048
5.989999771118164,-0.8939035534858704,0.04484002664685249
6,-0.8917197585105896,0.04425813630223274
6.010000228881836,-0.8847755193710327,0.04383749142289162
6.019999980926514,-0.8735213875770569,0.04343622177839279
6.03000020980835,-0.8735213875770569,0.04321747645735741
6.039999961853027,-0.8735213875770569,0.04283369332551956
6.050000190734863,-0.8644279837608337,0.042616210877895355
6.059999942779541,-0.8665193319320679,0.04241557791829109
6.070000171661377,-0.8623366355895996,0.04202989488840103
6.079999923706055,-0.8574028015136719,0.041628625243902206
6.090000152587891,-0.8553230166435242,0.04141368344426155
6.099999904632568,-0.8553230166435242,0.04102609306573868
6.110000133514404,-0.8553230166435242,0.04062482714653015
6.119999885559082,-0.8553230166435242,0.040411777794361115
6.130000114440918,-0.8482401371002197,0.04021114856004715
6.139999866485596,-0.8371246457099915,0.04001051187515259
6.150000095367432,-0.8371246457099915,0.039809878915548325
6.159999847412109,-0.8371246457099915,0.03960924595594406
6.170000076293945,-0.8280312418937683,0.039408616721630096
6.179999828338623,-0.8371246457099915,0.039207980036735535
6.190000057220459,-0.8371246457099915,0.03900734707713127
6.199999809265137,-0.8299608826637268,0.039000000804662704
6.210000038146973,-0.8280196785926819,0.039000000804662704
6.21999979019165,-0.8189262747764587,0.039000000804662704
6.230000019073486,-0.8189262747764587,0.039000000804662704
6.239999771118164,-0.8117162585258484,0.039000000804662704
6.25,-0.817042887210846,0.039000000804662704
6.260000228881836,-0.8116931319236755,0.03880291432142258
6.269999980926514,-0.8098213076591492,0.038602281361818314
6.28000020980835,-0.8098213076591492,0.03840164840221405
6.289999961853027,-0.8098213076591492,0.038002025336027145
6.300000190734863,-0.7934485673904419,0.03760050609707832
6.309999942779541,-0.7916229367256165,0.037399113178253174
6.320000171661377,-0.7916229367256165,0.03719696030020714
6.329999923706055,-0.7825295329093933,0.03679784759879112
6.340000152587891,-0.7898551225662231,0.03659721463918686
6.349999904632568,-0.7916345000267029,0.03639315813779831
6.360000133514404,-0.7933792471885681,0.03599189221858978
6.369999885559082,-0.7898897528648376,0.03559530898928642
6.380000114440918,-0.800727903842926,0.03539467602968216
6.389999866485596,-0.800727903842926,0.035194043070077896
6.400000095367432,-0.7933329939842224,0.03500000014901161
6.409999847412109,-0.7990294098854065,0.03500000014901161
6.420000076293945,-0.800727903842926,0.03500000014901161
6.429999828338623,-0.800727903842926,0.03500848636031151
6.440000057220459,-0.800727903842926,0.03520911931991577
6.449999809265137,-0.8172739744186401,0.03541950881481171
6.460000038146973,-0.8189262747764587,0.035831157118082047
6.46999979019165,-0.8189262747764587,0.036433055996894836
6.480000019073486,-0.8355070352554321,0.037034958600997925
6.489999771118164,-0.8371246457099915,0.03764914721250534
6.5,-0.8446351289749146,0.038451679050922394
6.510000228881836,-0.8553230166435242,0.03925421088933945
6.519999980926514,-0.8719499707221985,0.0400567464530468
6.53000020980835,-0.8735213875770569,0.04085927829146385
6.539999961853027,-0.8735213875770569,0.041661810129880905
6.550000190734863,-0.8901829719543457,0.04246434196829796
6.559999942779541,-0.9083928465843201,0.04326687753200531
6.570000171661377,-0.9099180698394775,0.04406941309571266
6.579999923706055,-0.9175209999084473,0.044871944934129715
6.590000152587891,-0.9372098445892334,0.045674484223127365
6.599999904632568,-0.9448358416557312,0.04647701606154442
6.610000133514404,-0.9539523124694824,0.04727954417467117
6.619999885559082,-0.9645131826400757,0.048102594912052155
6.630000114440918,-0.9812672138214111,0.04910576343536377
6.639999866485596,-0.9827115535736084,0.050108928233385086
6.650000095367432,-0.9903953075408936,0.0511120967566967
6.659999847412109,-1.0009099245071411,0.05209220573306084
6.670000076293945,-1.0177102088928223,0.05289474502205849
6.679999828338623,-1.0191082954406738,0.05369727686047554
6.690000057220459,-1.0359317064285278,0.05449980869889259
6.699999809265137,-1.054141640663147,0.055302344262599945
6.710000038146973,-1.0555050373077393,0.056131090968847275
6.71999979019165,-1.0723631381988525,0.05713425949215889
6.730000019073486,-1.0905728340148926,0.058137428015470505
6.739999771118164,-1.0919016599655151,0.05914059281349182
6.75,-1.1087943315505981,0.060143765062093735
6.760000228881836,-1.1179108619689941,0.06114692986011505
6.769999980926514,-1.1282984018325806,0.06215009465813637
6.78000020980835,-1.1373918056488037,0.06315325945615768
6.789999961853027,-1.1361439228057861,0.0641564279794693
6.800000190734863,-1.1543538570404053,0.06515959650278091
6.809999942779541,-1.1725637912750244,0.06613021343946457
6.820000171661377,-1.1738001108169556,0.06693274527788162
6.829999923706055,-1.1828935146331787,0.06773527711629868
6.840000152587891,-1.1907967329025269,0.06853781640529633
6.849999904632568,-1.2010918855667114,0.06934034824371338
6.860000133514404,-1.209018349647522,0.07014287263154984
6.869999885559082,-1.2272282838821411,0.07094540446996689
6.880000114440918,-1.2283952236175537,0.07174793630838394
6.889999866485596,-1.2374886274337769,0.07251285016536713
6.900000095367432,-1.2454612255096436,0.07311475276947021
6.909999847412109,-1.2556869983673096,0.0737166479229927
6.920000076293945,-1.2727761268615723,0.0743185505270958
6.929999828338623,-1.2738853693008423,0.07488030195236206
6.940000057220459,-1.2819042205810547,0.07532235980033875
6.949999809265137,-1.292083740234375,0.07592425495386124
6.960000038146973,-1.292083740234375,0.07652615755796432
6.96999979019165,-1.3092306852340698,0.07708537578582764
6.980000019073486,-1.3274405002593994,0.07752995938062668
6.989999771118164,-1.3113105297088623,0.07813185453414917
7,-1.3274636268615723,0.07868917286396027
7.010000228881836,-1.3365800380706787,0.07913565635681152
7.019999980926514,-1.3375853300094604,0.07978340983390808
7.03000020980835,-1.3466787338256836,0.08053946495056152
7.039999961853027,-1.3466787338256836,0.08114136010408401
7.050000190734863,-1.3639180660247803,0.08179100602865219
7.059999942779541,-1.3648771047592163,0.08254515379667282
7.070000171661377,-1.3821395635604858,0.08314705640077591
7.079999923706055,-1.400349497795105,0.0837986022233963
7.090000152587891,-1.4012738466262817,0.08455085009336472
7.099999904632568,-1.4012738466262817,0.08515274524688721
7.110000133514404,-1.418582558631897,0.08580620586872101
7.119999885559082,-1.427699089050293,0.08660873770713806
7.130000114440918,-1.4376705884933472,0.08741127699613571
7.139999866485596,-1.4376705884933472,0.08821381628513336
7.150000095367432,-1.4550254344940186,0.08901634067296982
7.159999847412109,-1.4732353687286377,0.08981887251138687
7.170000076293945,-1.4740673303604126,0.09062140434980392
7.179999828338623,-1.4914568662643433,0.09142393618822098
7.190000057220459,-1.5005733966827393,0.09228308498859406
7.199999809265137,-1.510464072227478,0.09328625351190567
7.210000038146973,-1.527888298034668,0.09428942203521729
7.21999979019165,-1.537004828453064,0.0952925980091095
7.230000019073486,-1.5552146434783936,0.09629575908184052
7.239999771118164,-1.5650590658187866,0.09729892015457153
7.25,-1.5825295448303223,0.09830209612846375
7.260000228881836,-1.6007393598556519,0.09930525720119476
7.269999980926514,-1.6098558902740479,0.10030842572450638
7.28000020980835,-1.611242413520813,0.1013115867972374
7.289999961853027,-1.627395749092102,0.10231474786996841
7.300000190734863,-1.6378525495529175,0.10331792384386063
7.309999942779541,-1.6378525495529175,0.10432108491659164
7.320000171661377,-1.6463104486465454,0.10532425343990326
7.329999923706055,-1.6645203828811646,0.10626193135976791
7.340000152587891,-1.674249291419983,0.10706447064876556
7.349999904632568,-1.6918352842330933,0.10786700248718262
7.360000133514404,-1.6924476623535156,0.10860215127468109
7.369999885559082,-1.7009633779525757,0.10920406132936478
7.380000114440918,-1.7106460332870483,0.10987460613250732
7.389999866485596,-1.7106460332870483,0.11060785502195358
7.400000095367432,-1.7191964387893677,0.11120975017547607
7.409999847412109,-1.728844404220581,0.11188220977783203
7.420000076293945,-1.7465112209320068,0.11261355876922607
7.429999828338623,-1.7470427751541138,0.11314363032579422
7.440000057220459,-1.7470427751541138,0.11361735314130783
7.449999809265137,-1.7556508779525757,0.11421924829483032
7.460000038146973,-1.7652411460876465,0.11474743485450745
7.46999979019165,-1.7738723754882812,0.11514870077371597
7.480000019073486,-1.7834395170211792,0.11562494933605194
7.489999771118164,-1.7834395170211792,0.11615122854709625
7.5,-1.7834395170211792,0.11655249446630478
7.510000228881836,-1.8012102842330933,0.1169537678360939
7.519999980926514,-1.8016377687454224,0.11735502630472183
7.53000020980835,-1.7929372787475586,0.11767815053462982
7.539999961853027,-1.801244854927063,0.11787878721952438
7.550000190734863,-1.8103615045547485,0.11807942390441895
7.559999942779541,-1.810742735862732,0.11828005313873291
7.570000171661377,-1.8110893964767456,0.11856137216091156
7.579999923706055,-1.8103960752487183,0.11896264553070068
7.590000152587891,-1.819836139678955,0.11936390399932861
7.599999904632568,-1.819836139678955,0.11976516246795654
7.610000133514404,-1.819836139678955,0.12016643583774567
7.619999885559082,-1.8286406993865967,0.1205676943063736
7.630000114440918,-1.8380345106124878,0.12096896767616272
7.639999866485596,-1.8380345106124878,0.12137023359537125
7.650000095367432,-1.8559671640396118,0.12168575078248978
7.659999847412109,-1.8562328815460205,0.12197276949882507
7.670000076293945,-1.8562328815460205,0.12228701263666153
7.679999828338623,-1.8653262853622437,0.1225753054022789
7.690000057220459,-1.8742116689682007,0.12297657132148743
7.699999809265137,-1.8744312524795532,0.12346675246953964
7.710000038146973,-1.883339762687683,0.1239791065454483
7.71999979019165,-1.8835362195968628,0.124470554292202
7.730000019073486,-1.8835362195968628,0.12498163431882858
7.739999771118164,-1.892629623413086,0.1253829002380371
7.75,-1.892629623413086,0.12569208443164825
7.760000228881836,-1.910689353942871,0.12598542869091034
7.769999980926514,-1.9108279943466187,0.12629334628582
7.78000020980835,-1.9108279943466187,0.12658797204494476
7.789999961853027,-1.9199213981628418,0.1269892454147339
7.800000190734863,-1.9289339780807495,0.12748576700687408
7.809999942779541,-1.9290263652801514,0.12799178063869476
7.820000171661377,-1.9290263652801514,0.12848955392837524
7.829999923706055,-1.9380735158920288,0.12899430096149445
7.840000152587891,-1.947224736213684,0.12939557433128357
7.849999904632568,-1.9563181400299072,0.1297968327999115
7.860000133514404,-1.965399980545044,0.13019809126853943
7.869999885559082,-1.9654231071472168,0.13059934973716736
7.880000114440918,-1.9654231071472168,0.1310006082057953
7.889999866485596,-1.9654231071472168,0.13150285184383392
7.900000095367432,-1.9745858907699585,0.13200317323207855
7.909999847412109,-1.992680311203003,0.13250665366649628
7.920000076293945,-1.9836214780807495,0.13300570845603943
7.929999828338623,-1.9927841424942017,0.13340698182582855
7.940000057220459,-2.0018198490142822,0.13380824029445648
7.949999809265137,-2.0019123554229736,0.1342094987630844
7.960000038146973,-2.0108208656311035,0.13461075723171234
7.96999979019165,-2.01102876663208,0.13501203060150146
7.980000019073486,-2.0200183391571045,0.1354133039712906
7.989999771118164,-2.0201566219329834,0.1358145773410797
8,-2.0382165908813477,0.13621583580970764
8.010000228881836,-2.029123067855835,0.13650855422019958
8.020000457763672,-2.0382165908813477,0.13681836426258087
8.029999732971191,-2.0382165908813477,0.1372196227312088
8.039999961853027,-2.0473098754882812,0.13751044869422913
8.050000190734863,-2.038424491882324,0.13771109282970428
8.0600004196167,-2.056414842605591,0.13802343606948853
8.069999694824219,-2.0655083656311035,0.13831233978271484
8.079999923706055,-2.065751075744629,0.13862596452236176
8.09000015258789,-2.074613571166992,0.13902723789215088
8.100000381469727,-2.0655198097229004,0.1394284963607788
8.109999656677246,-2.074613332748413,0.13982975482940674
8.119999885559082,-2.0839955806732178,0.14023102819919586
8.130000114440918,-2.0928115844726562,0.14051616191864014
8.140000343322754,-2.0928115844726562,0.14083357155323029
8.149999618530273,-2.101905107498169,0.1412348449230194
8.15999984741211,-2.1022400856018066,0.14151805639266968
8.170000076293945,-2.101569890975952,0.14183737337589264
8.180000305175781,-2.1022632122039795,0.14223863184452057
8.1899995803833,-2.1110100746154785,0.1426399052143097
8.199999809265137,-2.111391305923462,0.14304117858409882
8.210000038146973,-2.1288154125213623,0.14344243705272675
8.220000267028809,-2.1205079555511475,0.14384369552135468
8.229999542236328,-2.129624128341675,0.1442449539899826
8.239999771118164,-2.147406816482544,0.14452309906482697
8.25,-2.147406816482544,0.14484748244285583
8.260000228881836,-2.146956205368042,0.14524875581264496
8.270000457763672,-2.138763904571533,0.1455250233411789
8.279999732971191,-2.147406816482544,0.14572565257549286
8.289999961853027,-2.1569855213165283,0.14605256915092468
8.300000190734863,-2.165605068206787,0.1463269144296646
8.3100004196167,-2.165605068206787,0.1466551125049591
8.319999694824219,-2.1661250591278076,0.14705637097358704
8.329999923706055,-2.1838033199310303,0.14758644998073578
8.34000015258789,-2.1838033199310303,0.1480589061975479
8.350000381469727,-2.1838033199310303,0.14859023690223694
8.359999656677246,-2.19346284866333,0.1490614265203476
8.369999885559082,-2.2020018100738525,0.14959405362606049
8.380000114440918,-2.211095094680786,0.15019595623016357
8.390000343322754,-2.211695909500122,0.15079784393310547
8.399999618530273,-2.2202000617980957,0.15139974653720856
8.40999984741211,-2.229917526245117,0.15213552117347717
8.420000076293945,-2.238398551940918,0.15280354022979736
8.430000305175781,-2.238398551940918,0.15327028930187225
8.4399995803833,-2.2474918365478516,0.15380734205245972
8.449999809265137,-2.248162031173706,0.1544092446565628
8.460000038146973,-2.256596803665161,0.15487410128116608
8.470000267028809,-2.256596803665161,0.1552753746509552
8.479999542236328,-2.266395330429077,0.15581494569778442
8.489999771118164,-2.2740790843963623,0.15627789497375488
8.5,-2.266418218612671,0.15653958916664124
8.510000228881836,-2.2747952938079834,0.1568804383277893
8.520000457763672,-2.284639596939087,0.15728169679641724
8.529999732971191,-2.2922308444976807,0.15754148364067078
8.539999961853027,-2.275569438934326,0.15774211287498474
8.550000190734863,-2.2929935455322266,0.1579427570104599
8.5600004196167,-2.2929935455322266,0.15800000727176666
8.569999694824219,-2.2929935455322266,0.158144012093544
8.579999923706055,-2.2929935455322266,0.15834464132785797
8.59000015258789,-2.2929935455322266,0.15854528546333313
8.600000381469727,-2.2929935455322266,0.1587459146976471
8.609999656677246,-2.2929935455322266,0.15894654393196106
8.619999885559082,-2.2929935455322266,0.1589999943971634
8.630000114440918,-2.2929935455322266,0.1589999943971634
8.640000343322754,-2.2929933071136475,0.1589999943971634
8.649999618530273,-2.2929935455322266,0.1589999943971634
8.65999984741211,-2.3020870685577393,0.1589999943971634
8.670000076293945,-2.3020870685577393,0.1589999943971634
8.680000305175781,-2.303022861480713,0.1589999943971634
8.6899995803833,-2.311192035675049,0.1589999943971634
8.699999809265137,-2.3102331161499023,0.1589999943971634
8.710000038146973,-2.2929935455322266,0.1589999943971634
8.720000267028809,-2.2929935455322266,0.1589999943971634
8.729999542236328,-2.3020870685577393,0.1589999943971634
8.739999771118164,-2.3020870685577393,0.1589999943971634
8.75,-2.2929935455322266,0.1589999943971634
8.760000228881836,-2.2929935455322266,0.1589999943971634
8.770000457763672,-2.2929935455322266,0.1589999943971634
8.779999732971191,-2.2919418811798096,0.1589999943971634
8.789999961853027,-2.2747952938079834,0.1589999943971634
8.800000190734863,-2.2849631309509277,0.15884141623973846
8.8100004196167,-2.29190731048584,0.1586407870054245
8.819999694824219,-2.2736976146698,0.15828029811382294
8.829999923706055,-2.2667996883392334,0.15771856904029846
8.84000015258789,-2.26570200920105,0.15711666643619537
8.850000381469727,-2.2645695209503174,0.15651476383209229
8.859999656677246,-2.255452871322632,0.1559128761291504
8.869999885559082,-2.238398551940918,0.15531094372272491
8.880000114440918,-2.237231492996216,0.15470905601978302
8.890000343322754,-2.2201998233795166,0.15394286811351776
8.899999618530273,-2.2202000617980957,0.1531403362751007
8.90999984741211,-2.2201998233795166,0.15233781933784485
8.920000076293945,-2.2086803913116455,0.1515352725982666
8.930000305175781,-2.1838033199310303,0.15073272585868835
8.9399995803833,-2.1825668811798096,0.15009765326976776
8.949999809265137,-2.1746983528137207,0.14949575066566467
8.960000038146973,-2.1643455028533936,0.14872515201568604
8.970000267028809,-2.147406816482544,0.1479226052761078
8.979999542236328,-2.1461241245269775,0.14712007343769073
8.989999771118164,-2.1279141902923584,0.14614692330360413
9,-2.1110100746154785,0.1451437622308731
9.010000228881836,-2.1110100746154785,0.1441406011581421
9.020000457763672,-2.100587844848633,0.14313744008541107
9.029999732971191,-2.0914711952209473,0.14213426411151886
9.039999961853027,-2.074613332748413,0.14113110303878784
9.050000190734863,-2.0641565322875977,0.14012792706489563
9.0600004196167,-2.0459465980529785,0.1391247808933258
9.069999694824219,-2.0382165908813477,0.1381216049194336
9.079999923706055,-2.0277249813079834,0.13711842894554138
9.09000015258789,-2.018608331680298,0.13611526787281036
9.100000381469727,-2.0018198490142822,0.13511210680007935
9.109999656677246,-1.992726445198059,0.13410894572734833
9.119999885559082,-1.9912822246551514,0.13310576975345612
9.130000114440918,-1.9745280742645264,0.1322820782661438
9.140000343322754,-1.9730606079101562,0.13147953152656555
9.149999618530273,-1.9548507928848267,0.1306770145893097
9.15999984741211,-1.936640739440918,0.13005585968494415
9.170000076293945,-1.938119649887085,0.12945395708084106
9.180000305175781,-1.9275126457214355,0.12866941094398499
9.1899995803833,-1.9199213981628418,0.12786687910556793
9.199999809265137,-1.9001978635787964,0.12706434726715088
9.210000038146973,-1.892629623413086,0.12607726454734802
9.220000267028809,-1.8819763660430908,0.1250741183757782
9.229999542236328,-1.8637664318084717,0.12425674498081207
9.239999771118164,-1.8562328815460205,0.12345420569181442
9.25,-1.8455449342727661,0.12265168130397797
9.260000228881836,-1.8364285230636597,0.12166142463684082
9.270000457763672,-1.819836139678955,0.12084661424160004
9.279999732971191,-1.8091135025024414,0.11985509097576141
9.289999961853027,-1.7999969720840454,0.11885193735361099
9.300000190734863,-1.7834395170211792,0.11784876137971878
9.3100004196167,-1.781775712966919,0.11703647673130035
9.319999694824219,-1.7635657787322998,0.11604244261980057
9.329999923706055,-1.756136178970337,0.11503925919532776
9.34000015258789,-1.736250877380371,0.11403609812259674
9.350000381469727,-1.727134346961975,0.11303292959928513
9.359999656677246,-1.7106460332870483,0.11222381144762039
9.369999885559082,-1.7106460332870483,0.11142127215862274
9.380000114440918,-1.708901286125183,0.11061874032020569
9.390000343322754,-1.6815979480743408,0.10981621593236923
9.399999618530273,-1.6724814176559448,0.10901368409395218
9.40999984741211,-1.6560509204864502,0.10801392793655396
9.420000076293945,-1.6560508012771606,0.10701077431440353
9.430000305175781,-1.6451549530029297,0.10600759088993073
9.4399995803833,-1.6360384225845337,0.10500442981719971
9.449999809265137,-1.6196541786193848,0.10399936139583588
9.460000038146973,-1.6178170442581177,0.10299493372440338
9.470000267028809,-1.5996071100234985,0.10199178010225296
9.479999542236328,-1.5813971757888794,0.10099087655544281
9.489999771118164,-1.566930890083313,0.10018834471702576
9.5,-1.5722806453704834,0.0993858128786087
9.510000228881836,-1.5540708303451538,0.09858328104019165
9.520000457763672,-1.5468608140945435,0.0977807492017746
9.529999732971191,-1.5449427366256714,0.09697820991277695
9.539999961853027,-1.5286624431610107,0.09618176519870758
9.550000190734863,-1.5267212390899658,0.0955798551440239
9.5600004196167,-1.510464072227478,0.0949779599905014
9.569999694824219,-1.4994064569473267,0.09438404440879822
9.579999923706055,-1.4922658205032349,0.09397415816783905
9.59000015258789,-1.4922658205032349,0.09336301684379578
9.600000381469727,-1.4811732769012451,0.09257036447525024
9.609999656677246,-1.4649738073349,0.09197896718978882
9.619999885559082,-1.4720451831817627,0.0915665552020073
9.630000114440918,-1.4649622440338135,0.0909646600484848
9.640000343322754,-1.4538236856460571,0.09037517756223679
9.649999618530273,-1.4376705884933472,0.08996085822582245
9.65999984741211,-1.4376705884933472,0.08934527635574341
9.670000076293945,-1.4355907440185547,0.08855706453323364
9.680000305175781,-1.4194722175598145,0.08795516192913055
9.6899995803833,-1.4173692464828491,0.0873376801609993
9.699999809265137,-1.4012737274169922,0.08655136078596115
9.710000038146973,-1.4012738466262817,0.08594946563243866
9.720000267028809,-1.3900429010391235,0.08533008396625519
9.729999542236328,-1.383075475692749,0.08454566448926926
9.739999771118164,-1.383075475692749,0.08394376188516617
9.75,-1.3809032440185547,0.08332248032093048
9.760000228881836,-1.3648771047592163,0.08253996074199677
9.770000457763672,-1.353588342666626,0.08193806558847427
9.779999732971191,-1.3375853300094604,0.08131487667560577
9.789999961853027,-1.3353668451309204,0.08053426444530487
9.800000190734863,-1.3284803628921509,0.07993235439062119
9.8100004196167,-1.3171454668045044,0.07930728793144226
9.819999694824219,-1.3102821111679077,0.07852856069803238
9.829999923706055,-1.3102821111679077,0.07792665809392929
9.84000015258789,-1.2966362237930298,0.07729968428611755
9.850000381469727,-1.2738853693008423,0.0764971524477005
9.859999656677246,-1.2738853693008423,0.07572096586227417
9.869999885559082,-1.2715744972229004,0.07509207725524902
9.880000114440918,-1.2556869983673096,0.07428954541683197
9.890000343322754,-1.2442595958709717,0.07348702102899551
9.899999618530273,-1.2283952236175537,0.07271336019039154
9.90999984741211,-1.2260380983352661,0.07208195328712463
9.920000076293945,-1.2192902565002441,0.07127942144870758
9.930000305175781,-1.2169100046157837,0.07050766795873642
9.9399995803833,-1.2010918855667114,0.06990577280521393
9.949999809265137,-1.1919984817504883,0.06927181780338287
9.960000038146973,-1.189583659172058,0.06850197166204453
9.970000267028809,-1.1828935146331787,0.06790006905794144
9.979999542236328,-1.1713621616363525,0.06726422160863876
9.989999771118164,-1.164695143699646,0.06646168231964111
10,-1.153140664100647,0.06569436192512512
10.010000228881836,-1.144024133682251,0.06505662202835083
10.020000457763672,-1.1282984018325806,0.06429056823253632
10.029999732971191,-1.1282984018325806,0.06368866562843323
10.039999961853027,-1.1166976690292358,0.06308677047491074
10.050000190734863,-1.1101000308990479,0.062446482479572296
10.0600004196167,-1.1075695753097534,0.06168295815587044
10.069999694824219,-1.0919016599655151,0.061041418462991714
10.079999923706055,-1.082808256149292,0.06027916446328163
10.09000015258789,-1.0802432298660278,0.05967726185917854
10.100000381469727,-1.0620332956314087,0.05907536298036575
10.109999656677246,-1.0645984411239624,0.05847346782684326
10.119999885559082,-1.0555050373077393,0.057871561497449875
10.130000114440918,-1.0528937578201294,0.05722621828317642
10.140000343322754,-1.0464000701904297,0.05646776035428047
10.149999618530273,-1.0464000701904297,0.05591057986021042
10.15999984741211,-1.0255672931671143,0.055463969707489014
10.170000076293945,-1.0191082954406738,0.05490804463624954
10.180000305175781,-1.0191082954406738,0.054506778717041016
10.1899995803833,-1.0191082954406738,0.05410550907254219
10.199999809265137,-1.0073226690292358,0.05365636199712753
10.210000038146973,-1.0009099245071411,0.05305446684360504
10.220000267028809,-1.0009099245071411,0.05245256796479225
10.229999542236328,-0.9890896677970886,0.05190044268965721
10.239999771118164,-0.9799731373786926,0.0514487661421299
10.25,-0.9736065864562988,0.050897907465696335
10.260000228881836,-0.9645131826400757,0.05049664527177811
10.270000457763672,-0.9617400765419006,0.05009537562727928
10.279999732971191,-0.946314811706543,0.049641162157058716
10.289999961853027,-0.946314811706543,0.049092844128608704
10.300000190734863,-0.9435070157051086,0.04863736778497696
10.3100004196167,-0.9309357404708862,0.04809030890464783
10.319999694824219,-0.9343905448913574,0.047633565962314606
10.329999923706055,-0.9190230369567871,0.04708778113126755
10.34000015258789,-0.9161691069602966,0.04662976413965225
10.350000381469727,-0.9070525765419006,0.04608524590730667
10.359999656677246,-0.9036902189254761,0.0456259623169899
10.369999885559082,-0.8979360461235046,0.045082710683345795
10.380000114440918,-0.8826263546943665,0.044622164219617844
10.390000343322754,-0.8917197585105896,0.04408017918467522
10.399999618530273,-0.8917197585105896,0.04367890954017639
10.40999984741211,-0.8887849450111389,0.04333882033824921
10.420000076293945,-0.8735213875770569,0.04307637736201286
10.430000305175781,-0.8644279837608337,0.042737554758787155
10.4399995803833,-0.8614584803581238,0.042473845183849335
10.449999809265137,-0.8523419499397278,0.04207257553935051
10.460000038146973,-0.8492106795310974,0.04167131707072258
10.470000267028809,-0.8432254195213318,0.041270047426223755
10.479999542236328,-0.8341089487075806,0.04086877778172493
10.489999771118164,-0.831046998500824,0.0404675118625164
10.5,-0.8371246457099915,0.04006624594330788
10.510000228881836,-0.8371246457099915,0.03966498002409935
10.520000457763672,-0.8280312418937683,0.03933185711503029
10.529999732971191,-0.8249577283859253,0.03906244412064552
10.539999961853027,-0.8189262747764587,0.03873059153556824
10.550000190734863,-0.8158296942710876,0.038529958575963974
10.5600004196167,-0.800727903842926,0.03825864568352699
10.569999694824219,-0.8098213076591492,0.03785737603902817
10.579999923706055,-0.800727903842926,0.037528056651353836
10.59000015258789,-0.800727903842926,0.03732742369174957
10.600000381469727,-0.800727903842926,0.03705357760190964
10.609999656677246,-0.800727903842926,0.03672615811228752
10.619999885559082,-0.7916345000267029,0.03652552142739296
10.630000114440918,-0.7916345000267029,0.0363248847424984
10.640000343322754,-0.7975273132324219,0.03612425550818443
10.649999618530273,-0.7825295329093933,0.035999998450279236
10.65999984741211,-0.7825295329093933,0.035999998450279236
10.670000076293945,-0.7825295329093933,0.035999998450279236
10.680000305175781,-0.7916229367256165,0.035999998450279236
10.6899995803833,-0.7916229963302612,0.035999998450279236
10.699999809265137,-0.785799503326416,0.035999998450279236
10.710000038146973,-0.7883530259132385,0.035999998450279236
10.720000267028809,-0.7858225703239441,0.035999998450279236
10.729999542236328,-0.7916345000267029,0.035999998450279236
10.739999771118164,-0.7916345000267029,0.035999998450279236
10.75,-0.7883068323135376,0.035999998450279236
10.760000228881836,-0.7825295329093933,0.035999998450279236
10.770000457763672,-0.7949737310409546,0.035999998450279236
10.779999732971191,-0.800727903842926,0.035999998450279236
