Time (s),Fᵧ (N),rᵧ (m),vᵧ (m/s),aᵧ (m/s²)
6.260000228881836,0.05039646849036217,-0.010548963211476803,0.34583112597465515,0.6121832132339478
6.269999980926514,0.008903157897293568,-0.007032700348645449,0.3516550660133362,0.3443351686000824
6.28000020980835,-0.034638214856386185,-0.0035213399678468704,0.3511182963848114,0.07562164217233658
6.289999961853027,-0.08009752631187439,-0.00006308493902906775,0.34583112597465515,-0.14929163455963135
6.300000190734863,-0.11653818190097809,0.0034545131493359804,0.351789265871048,-0.36332836747169495
6.309999942779541,-0.15599806606769562,0.006964537315070629,0.3509840965270996,-0.5732740759849548
6.320000171661377,-0.1933838427066803,0.010302325710654259,0.33373594284057617,-0.7824441194534302
6.329999923706055,-0.22477181255817413,0.013537467457354069,0.32351943850517273,-0.942424476146698
6.340000152587891,-0.2602055072784424,0.016711484640836716,0.3173823654651642,-1.1323236227035522
6.349999904632568,-0.2955757677555084,0.01977350004017353,0.30618181824684143,-1.37204110622406
6.360000133514404,-0.3279300332069397,0.022661499679088593,0.2887547016143799,-1.5276120901107788
6.369999885559082,-0.3572227656841278,0.025387953966856003,0.27262482047080994,-1.6539665460586548
6.380000114440918,-0.3824925720691681,0.028002405539155006,0.2614242434501648,-1.8361411094665527
6.389999866485596,-0.4067472815513611,0.030378151684999466,0.23750224709510803,-1.9999675750732422
6.400000095367432,-0.42793557047843933,0.03248169273138046,0.21030595898628235,-2.1153311729431152
6.409999847412109,-0.44507333636283875,0.03442546725273132,0.19435499608516693,-2.19401478767395
6.420000076293945,-0.45923900604248047,0.03612786531448364,0.17016462981700897,-2.290924072265625
6.429999828338623,-0.47235870361328125,0.0375593900680542,0.1431025266647339,-2.3777897357940674
6.440000057220459,-0.48337823152542114,0.03876690939068794,0.1207013875246048,-2.3970606327056885
6.449999809265137,-0.4894492030143738,0.03975042328238487,0.09830024093389511,-2.441293716430664
6.460000038146973,-0.4954795837402344,0.04050993174314499,0.07589909434318542,-2.510897397994995
6.46999979019165,-0.49843207001686096,0.04097852483391762,0.046779386699199677,-2.553839921951294
6.480000019073486,-0.496323823928833,0.041178472340106964,0.019940953701734543,-2.5968565940856934
6.489999771118164,-0.49223095178604126,0.0411544144153595,-0.0024601903278380632,-2.629331350326538
6.5,-0.48505541682243347,0.040838100016117096,-0.03171408176422119,-2.662287473678589
6.510000228881836,-0.47387802600860596,0.04025447741150856,-0.05841831862926483,-2.646519660949707
6.519999980926514,-0.4616856276988983,0.03937770426273346,-0.08776167780160904,-2.608076333999634
6.53000020980835,-0.44645771384239197,0.038234513252973557,-0.11437645554542542,-2.558274269104004
6.539999961853027,-0.42920446395874023,0.03686732426285744,-0.1367776095867157,-2.4520070552825928
6.550000190734863,-0.41099146008491516,0.035205643624067307,-0.1662551462650299,-2.2803497314453125
6.559999942779541,-0.3905872106552124,0.033349815756082535,-0.18561460077762604,-2.125105381011963
6.570000171661377,-0.3673720061779022,0.031239239498972893,-0.21114690601825714,-1.9660395383834839
6.579999923706055,-0.34392091631889343,0.028936289250850677,-0.23032744228839874,-1.8119874000549316
6.590000152587891,-0.3144557476043701,0.026521340012550354,-0.24152801930904388,-1.6291269063949585
6.599999904632568,-0.2809399962425232,0.023994388058781624,-0.25272858142852783,-1.4313234090805054
6.610000133514404,-0.24451395869255066,0.02128227800130844,-0.2712739408016205,-1.2571920156478882
6.619999885559082,-0.20701102912425995,0.018419761210680008,-0.2862855792045593,-1.0868738889694214
6.630000114440918,-0.16963990032672882,0.015445245429873466,-0.29748615622520447,-0.9537910223007202
6.639999866485596,-0.13321392238140106,0.012433217838406563,-0.3012077510356903,-0.7867228984832764
6.650000095367432,-0.09786967933177948,0.009346253238618374,-0.30873146653175354,-0.5856122970581055
6.659999847412109,-0.062383923679590225,0.006222667638212442,-0.3123635947704315,-0.34660518169403076
6.670000076293945,-0.025957921519875526,0.0030232558492571115,-0.3199767768383026,-0.1118687093257904
6.679999828338623,0.010468083433806896,-0.00021188659593462944,-0.32351943850517273,0.07809580117464066
6.690000057220459,0.04689409211277962,-0.003370311576873064,-0.31581681966781616,0.24486182630062103
6.699999809265137,0.08324038982391357,-0.006493896711617708,-0.3123635947704315,0.46500638127326965
6.710000038146973,0.11663252860307693,-0.009539873339235783,-0.3045715093612671,0.6748051047325134
6.71999979019165,0.15086893737316132,-0.012473848648369312,-0.29337093234062195,0.8976606726646423
6.730000019073486,0.18130852282047272,-0.015374320559203625,-0.2900519073009491,1.0320827960968018
6.739999771118164,0.2136009782552719,-0.018195848912000656,-0.2821256220340729,1.1675010919570923
6.75,0.24395599961280823,-0.020825982093811035,-0.2629540264606476,1.3135755062103271
6.760000228881836,0.2721116244792938,-0.023311950266361237,-0.24856862425804138,1.442069411277771
6.769999980926514,0.2994295358657837,-0.025605633854866028,-0.22930757701396942,1.5794638395309448
6.78000020980835,0.3234386146068573,-0.027836764231324196,-0.22311684489250183,1.7299883365631104
6.789999961853027,0.34367525577545166,-0.029824377968907356,-0.1986670345067978,1.838705062866211
6.800000190734863,0.36381596326828003,-0.0316392220556736,-0.18145465850830078,1.9157557487487793
6.809999942779541,0.3809211254119873,-0.03325999900698662,-0.1620146781206131,1.972278118133545
6.820000171661377,0.394792377948761,-0.03465677425265312,-0.139613538980484,2.083885669708252
6.829999923706055,0.4048098623752594,-0.03582954779267311,-0.11721238493919373,2.186380386352539
6.840000152587891,0.4116893708705902,-0.03677831217646599,-0.09481123834848404,2.2401750087738037
6.849999904632568,0.41563260555267334,-0.03750307485461235,-0.07241009175777435,2.2810680866241455
6.860000133514404,0.41654032468795776,-0.0380881242454052,-0.05847200006246567,2.3219616413116455
6.869999885559082,0.4164329171180725,-0.038306962698698044,-0.021748075261712074,2.3550894260406494
6.880000114440918,0.41329002380371094,-0.038333334028720856,-0.0026033276226371527,2.377953052520752
6.889999866485596,0.40913209319114685,-0.038076452910900116,0.025791732594370842,2.3905527591705322
6.900000095367432,0.401826411485672,-0.03765570744872093,0.042109500616788864,2.43232798576355
6.909999847412109,0.39271828532218933,-0.03694992512464523,0.07068348675966263,2.3882992267608643
6.920000076293945,0.3803485333919525,-0.03599509969353676,0.09555377066135406,2.3087661266326904
6.929999828338623,0.36482128500938416,-0.03481627255678177,0.11795491725206375,2.2269794940948486
6.940000057220459,0.34470334649086,-0.03341343626379967,0.14035606384277344,2.112987518310547
