Time (s),Ay (m/s²),Fᵧ (N)
2.4800000190734863,-15.314623832702637,-1.0045486688613892
2.490000009536743,-15.303866386413574,-1.0045486688613892
2.5,-15.272454261779785,-0.9954494833946228
2.509999990463257,-15.22957992553711,-0.9954494833946228
2.5199999809265137,-15.177473068237305,-0.9590528011322021
2.5299999713897705,-15.06491470336914,-0.9499536156654358
2.5399999618530273,-14.910653114318848,-0.9226560592651367
2.549999952316284,-14.740609169006348,-0.8862593173980713
2.559999942779541,-14.49795150756836,-0.8498626351356506
2.569999933242798,-14.20948600769043,-0.7861683368682861
2.5799999237060547,-13.874530792236328,-0.731573224067688
2.5899999141693115,-13.457499504089355,-0.6769781708717346
2.5999999046325684,-13.061070442199707,-0.6041847467422485
2.609999895095825,-12.655445098876953,-0.5495896339416504
2.619999885559082,-12.254050254821777,-0.4767961800098419
2.630000114440918,-11.791799545288086,-0.3858043849468231
2.640000104904175,-11.282804489135742,-0.31301093101501465
2.6500000953674316,-10.834626197814941,-0.24021747708320618
2.6600000858306885,-10.377948760986328,-0.1674240380525589
2.6700000762939453,-9.863971710205078,-0.09463059157133102
2.680000066757202,-9.390036582946777,-0.0036387834697961807
2.690000057220459,-8.968052864074707,0.06915466487407684
2.700000047683716,-8.51613998413086,0.14194810390472412
2.7100000381469727,-8.087456703186035,0.2329399138689041
2.7200000286102295,-7.672896862030029,0.28753501176834106
2.7300000190734863,-7.305992603302002,0.3694276213645935
2.740000009536743,-6.916646480560303,0.4331218898296356
2.75,-6.5606303215026855,0.5150145292282104
2.759999990463257,-6.222148418426514,0.5787087678909302
2.7699999809265137,-5.900721549987793,0.6424030661582947
2.7799999713897705,-5.637197971343994,0.6878989338874817
2.7899999618530273,-5.368940830230713,0.7606924176216125
2.799999952316284,-5.1238322257995605,0.8061883449554443
2.809999942779541,-4.900981903076172,0.8516842126846313
2.819999933242798,-4.684911727905273,0.8880809545516968
2.8299999237060547,-4.549382209777832,0.9244776368141174
2.8399999141693115,-4.433897018432617,0.9426760077476501
2.8499999046325684,-4.334105968475342,0.9608743786811829
2.859999895095825,-4.278726577758789,0.9790727496147156
2.869999885559082,-4.26362419128418,0.9790727496147156
2.880000114440918,-4.261330604553223,0.9972711205482483
2.890000104904175,-4.320225238800049,0.9790727496147156
2.9000000953674316,-4.393637657165527,0.9790727496147156
2.9100000858306885,-4.492882251739502,0.9608743786811829
2.9200000762939453,-4.624855041503906,0.9426760077476501
2.930000066757202,-4.817051410675049,0.9153785109519958
2.940000057220459,-5.04938268661499,0.8880809545516968
2.950000047683716,-5.285298824310303,0.8516842126846313
2.9600000381469727,-5.585793495178223,0.797089159488678
2.9700000286102295,-5.860138416290283,0.7333948612213135
2.9800000190734863,-6.168074607849121,0.6697006225585938
2.990000009536743,-6.526231288909912,0.6151055097579956
3,-6.892790794372559,0.5423120856285095
3.009999990463257,-7.259676933288574,0.46951860189437866
3.0199999809265137,-7.6644110679626465,0.40582436323165894
3.0299999713897705,-8.113814353942871,0.3421300947666168
3.0399999618530273,-8.538780212402344,0.26933664083480835
3.049999952316284,-8.995924949645996,0.17834483087062836
3.059999942779541,-9.441214561462402,0.09645220637321472
3.069999933242798,-9.929624557495117,0.014559579081833363
3.0799999237060547,-10.418761253356934,-0.05823386833071709
3.0899999141693115,-10.85945987701416,-0.13102731108665466
3.0999999046325684,-11.274628639221191,-0.20382076501846313
3.109999895095825,-11.784602165222168,-0.2766141891479492
3.119999885559082,-12.18984317779541,-0.3494076430797577
3.130000114440918,-12.573352813720703,-0.42220109701156616
3.140000104904175,-12.939981460571289,-0.49499452114105225
3.1500000953674316,-13.325113296508789,-0.5677880048751831
3.1600000858306885,-13.687394142150879,-0.6223830580711365
3.1700000762939453,-14.01678466796875,-0.6951765418052673
3.180000066757202,-14.33969497680664,-0.7406724095344543
3.190000057220459,-14.575366973876953,-0.7952675223350525
3.200000047683716,-14.769000053405762,-0.8498626351356506
